PeopleID	FullName	FullNameReversed	VIAFURL	WikipediaURL	WikipediaImageURL
aitonwilli003738	William Townsend Aiton	Aiton, William Townsend	http://viaf.org/44416060/	http://en.wikipedia.org/wiki/William_Townsend_Aiton	
akensmark0000049	Mark Akenside	Akenside, Mark	http://viaf.org/22217492/	http://en.wikipedia.org/wiki/Mark_Akenside	http://upload.wikimedia.org/wikipedia/commons/thumb/e/e0/Mark_Akenside.jpg/220px-Mark_Akenside.jpg
alberfranc000052	marchese Francesco Albergati Capacelli	Albergati Capacelli, marchese Francesco	http://viaf.org/24658555/		
albergiuli000053	Cardinal Giulio Alberoni	Alberoni, Cardinal Giulio	http://viaf.org/59073194/	http://en.wikipedia.org/wiki/Giulio_Alberoni	http://upload.wikimedia.org/wikipedia/commons/thumb/0/04/Alberoni.JPG/220px-Alberoni.JPG
algarbonom000062	conte Bonomo Algarotti	Algarotti, conte Bonomo	http://viaf.org/170569849/		
algarfranc000063	conte Francesco Algarotti	Algarotti, conte Francesco	http://viaf.org/68955699/	http://en.wikipedia.org/wiki/Francesco_Algarotti	http://upload.wikimedia.org/wikipedia/commons/thumb/e/e1/Jean-%C3%89tienne_Liotard_-_Portret_van_Graaf_Francesco_Algarotti.jpg/200px-Jean-%C3%89tienne_Liotard_-_Portret_van_Graaf_Francesco_Algarotti.jpg
aligretien004427	Étienne François d'Aligre, marquis d'Aligre	Aligre, Étienne François d', marquis d'Aligre	http://viaf.org/227390148/		
alisoarchi000064	Archibald Alison	Alison, Archibald	http://viaf.org/14846310/	http://en.wikipedia.org/wiki/Archibald_Alison_(author)	http://upload.wikimedia.org/wikipedia/commons/thumb/b/bb/Archibald_Alison.jpg/220px-Archibald_Alison.jpg
alissmarie022984	Marie Anne Alissan de La Tour	Alissan de La Tour, Marie Anne	http://viaf.org/39518723/		
allamfranc000066	François Louis Allamand	Allamand, François Louis	http://viaf.org/73874693/		
allamjeann000067	Jean Nicolas Sébastien Allamand	Allamand, Jean Nicolas Sébastien	http://viaf.org/66377611/	http://en.wikipedia.org/wiki/Jean-Nicolas-Sébastien_Allamand	
allenralph005078	Ralph Allen	Allen, Ralph	http://viaf.org/140633726/		
allenwilli003741	William Allen	Allen, William	http://viaf.org/17268394/		
allesjames004679	James Allestry	Allestry, James	http://viaf.org/78662276/		
amarzjeanb000840	Jean Baptiste Joseph Damarzit de Sahuguet, baron d'Espagnac	Damarzit de Sahuguet, Jean Baptiste Joseph, baron d'Espagnac	http://viaf.org/7601633/		
amelojeanj000072	Jean Jacques Amelot de Chaillou	Amelot de Chaillou, Jean Jacques	http://viaf.org/41830807/	http://en.wikipedia.org/wiki/Jean-Jacques_Amelot_de_Chaillou	
amesfishe0024866	Fisher Ames	Ames, Fisher	http://viaf.org/1142398/	http://en.wikipedia.org/wiki/Fisher_Ames	http://upload.wikimedia.org/wikipedia/commons/thumb/1/15/Fisher_Ames_-_Project_Gutenberg_eText_15391.jpg/220px-Fisher_Ames_-_Project_Gutenberg_eText_15391.jpg
amfryguill000953	Guillaume Amfrye de Chaulieu	Amfrye de Chaulieu, Guillaume	http://viaf.org/27174209/	http://en.wikipedia.org/wiki/Guillaume_Amfrye_de_Chaulieu	http://upload.wikimedia.org/wikipedia/commons/thumb/6/6b/Guillaume_Amfrye_Chaulieu.jpg/235px-Guillaume_Amfrye_Chaulieu.jpg
anderjames000078	James Anderson	Anderson, James	http://viaf.org/77099040/	http://en.wikipedia.org/wiki/James_Anderson_(botanist)	
anderjames024288	James Anderson	Anderson, James	http://viaf.org/66495584/	http://en.wikipedia.org/wiki/James_Anderson_(lawyer)	
anderjohn0000079	John Anderson	Anderson, John	http://viaf.org/32795252/	http://en.wikipedia.org/wiki/John_H._D._Anderson	http://upload.wikimedia.org/wikipedia/commons/thumb/c/c2/John_Anderson_FRS.PNG/220px-John_Anderson_FRS.PNG
andreantoi023751	Antoine Balthasar Joseph d'André	André, Antoine Balthasar Joseph d'	http://viaf.org/32126767/		
anglilaure001031	Laurent Angliviel de La Beaumelle	Angliviel de La Beaumelle, Laurent	http://viaf.org/66520225/		
angradenis023747	Denis François Angran d'Alleray	Angran d'Alleray, Denis François	http://viaf.org/4833695/		
ankerpeter000089	Peter Anker	Anker, Peter	http://viaf.org/44237390/		
annesarthu025248	Arthur Annesley, 1st earl of Anglesey	Annesley, Arthur, 1st earl of Anglesey	http://viaf.org/74638660/	http://en.wikipedia.org/wiki/Arthur_Annesley,_1st_Earl_of_Anglesey	http://upload.wikimedia.org/wikipedia/commons/thumb/d/dd/Arthur_Annesley%2C_1st_Earl_of_Anglesey_by_John_Michael_Wright.jpg/220px-Arthur_Annesley%2C_1st_Earl_of_Anglesey_by_John_Michael_Wright.jpg
anstechris004357	Christopher Anstey	Anstey, Christopher	http://viaf.org/39731521/	http://en.wikipedia.org/wiki/Christopher_Anstey	http://upload.wikimedia.org/wikipedia/commons/thumb/6/64/Christopher_Anstey_with_his_daughter_by_William_Hoare.jpg/220px-Christopher_Anstey_with_his_daughter_by_William_Hoare.jpg
anstijohn0004378	John Anstis	Anstis, John	http://viaf.org/6352962/	http://en.wikipedia.org/wiki/John_Anstis	http://upload.wikimedia.org/wikipedia/commons/thumb/c/c7/John_Anstis_Garter.jpg/250px-John_Anstis_Garter.jpg
applenatha024649	Nathaniel Appleton	Appleton, Nathaniel	http://viaf.org/57997116/		
arbutcharl003743	Charles Arbuthnot	Arbuthnot, Charles	http://viaf.org/30347847/	http://en.wikipedia.org/wiki/Charles_Arbuthnot	http://upload.wikimedia.org/wikipedia/commons/e/e9/Rt_Hon_Charles_Arbuthnot_2.jpg
arbutjohn0000097	John Arbuthnot	Arbuthnot, John	http://viaf.org/51684915/	http://en.wikipedia.org/wiki/John_Arbuthnot	http://upload.wikimedia.org/wikipedia/commons/thumb/1/17/Arbuthnot_John_Kneller.jpg/220px-Arbuthnot_John_Kneller.jpg
arckejohan000100	Johan Arckenholtz	Arckenholtz, Johan	http://viaf.org/76620252/		
argueagust003818	Agustín Argüelles	Argüelles, Agustín	http://viaf.org/66521272/	http://en.wikipedia.org/wiki/Agustín_Argüelles	
armstjohn0024650	John Armstrong, Jr	Armstrong, John, Jr	http://viaf.org/65181294/		
arnauantoi000107	Antoine Arnauld	Arnauld, Antoine	http://viaf.org/66462846/	http://en.wikipedia.org/wiki/Antoine_Arnauld	http://upload.wikimedia.org/wikipedia/commons/thumb/2/28/Antoine_Arnauld5.jpg/240px-Antoine_Arnauld5.jpg
arnauantoi024216	Antoine Vincent Arnault	Arnault, Antoine Vincent	http://viaf.org/5029448/	http://en.wikipedia.org/wiki/Antoine-Vincent_Arnault	http://upload.wikimedia.org/wikipedia/commons/0/07/Antoine-Vincent_Arnault.jpg
arnaufranc000106	François Arnaud	Arnaud, François	http://viaf.org/66513672/	http://en.wikipedia.org/wiki/François_Arnaud_(ecclesiastic)	
arnayjeanr000803	Jean Rodolphe d'Arnay	Arnay, Jean Rodolphe d'	http://viaf.org/51540139/		
arnolsamue005106	Samuel James Arnold	Arnold, Samuel James	http://viaf.org/29921604/	http://en.wikipedia.org/wiki/Samuel_James_Arnold	
arsanmadel000804	Madeleine d'Arsant de Puisieux	Arsant de Puisieux, Madeleine d'	http://viaf.org/73889178/	http://en.wikipedia.org/wiki/Madeleine_de_Puisieux	
arthuarchi000115	Archibald Arthur	Arthur, Archibald	http://viaf.org/215216428/	http://en.wikipedia.org/wiki/Archibald_Arthur	
ashbygeorg024480	George Ashby	Ashby, George	http://viaf.org/67910636/	http://en.wikipedia.org/wiki/George_Ashby_(antiquary)	
ashestgeo0005457	St George Ashe, bishop of Derry	Ashe, St George, bishop of Derry	http://viaf.org/261055220/		
ashurhenry025467	Sir Henry Ashurst	Ashurst, Sir Henry	http://viaf.org/44147865/		
atterfranc000123	Francis Atterbury, bishop of Rochester	Atterbury, Francis, bishop of Rochester	http://viaf.org/42631395/	http://en.wikipedia.org/wiki/Francis_Atterbury	http://upload.wikimedia.org/wikipedia/commons/thumb/0/06/Francis_Atterbury_after_Sir_Godfrey_Kneller%2C_Bt.jpg/220px-Francis_Atterbury_after_Sir_Godfrey_Kneller%2C_Bt.jpg
auberjeanl000124	Jean Louis Aubert	Aubert, Jean Louis	http://viaf.org/59116590/		
aubrejohn0000127	John Aubrey	Aubrey, John	http://viaf.org/71386625/	http://en.wikipedia.org/wiki/John_Aubrey	http://upload.wikimedia.org/wikipedia/commons/4/45/John_Aubrey.jpg
aubrycharl000128	Charles Louis Aubry	Aubry, Charles Louis	http://viaf.org/24654850/		
augetantoi000132	Antoine Jean Baptiste Robert Auget, baron de Montyon	Auget, Antoine Jean Baptiste Robert, baron de Montyon	http://viaf.org/76310541/		
austeralph025271	Ralph Austen	Austen, Ralph	http://viaf.org/122064958/		
austesteph025004	Stephen Austen	Austen, Stephen	http://viaf.org/245051739/		
austijohn0003751	John Austin	Austin, John	http://viaf.org/44360401/	http://en.wikipedia.org/wiki/John_Austin_(legal_philosopher)	http://upload.wikimedia.org/wikipedia/commons/thumb/d/d9/John_Austin.jpg/220px-John_Austin.jpg
austisarah003752	Sarah Austin	Austin, Sarah	http://viaf.org/59830344/	http://en.wikipedia.org/wiki/Sarah_Austin_(author)	
avissjean0023985	Jean Avisse	Avisse, Jean	http://viaf.org/95864894/	http://en.wikipedia.org/wiki/Jean_Avisse	http://upload.wikimedia.org/wikipedia/commons/thumb/5/52/Armchair_%28One_of_a_Pair%29%2C_1780-1785%2C_Jean_Avisse%2C_Paris%2C_beechwood%2C_modern_upholstery_-_Art_Institute_of_Chicago_-_DSC09799.JPG/220px-Armchair_%28One_of_a_Pair%29%2C_1780-1785%2C_Jean_Avisse%2C_Paris%2C_beechwood%2C_modern_upholstery_-_Art_Institute_of_Chicago_-_DSC09799.JPG
babbacharl005697	Charles Babbage	Babbage, Charles	http://viaf.org/4963723/	http://en.wikipedia.org/wiki/Charles_Babbage	http://upload.wikimedia.org/wikipedia/commons/thumb/6/6b/Charles_Babbage_-_1860.jpg/220px-Charles_Babbage_-_1860.jpg
babeufranc000152	François Noël Babeuf	Babeuf, François Noël	http://viaf.org/59078391/	http://en.wikipedia.org/wiki/François-Noël_Babeuf	
bachejeanj000157	Jean Jacques Bachelier	Bachelier, Jean Jacques	http://viaf.org/12416012/		
baconjohn0017207	John Bacon	Bacon, John	http://viaf.org/26726540/	http://en.wikipedia.org/wiki/John_Bacon_(sculptor)	
baconjohn0024883	John Bacon	Bacon, John	http://viaf.org/29963017/	http://en.wikipedia.org/wiki/John_Bacon_(Massachusetts)	
baculfranc000871	François Thomas Marie de Baculard d'Arnaud	Baculard d'Arnaud, François Thomas Marie de	http://viaf.org/95165197/	http://en.wikipedia.org/wiki/François-Thomas-Marie_de_Baculard_d'Arnaud	
bagarcharl024176	Charles Bagard	Bagard, Charles	http://viaf.org/40724265/		
bailljeans000170	Jean Sylvain Bailly	Bailly, Jean Sylvain	http://viaf.org/27174087/	http://en.wikipedia.org/wiki/Jean_Sylvain_Bailly	http://upload.wikimedia.org/wikipedia/commons/thumb/c/cb/Jean-Sylvain_Bailly--Louis-Pierre_Deseine_IMG_2257b.jpg/220px-Jean-Sylvain_Bailly--Louis-Pierre_Deseine_IMG_2257b.jpg
bailljoann000167	Joanna Baillie	Baillie, Joanna	http://viaf.org/56750310/	http://en.wikipedia.org/wiki/Joanna_Baillie	http://upload.wikimedia.org/wikipedia/commons/thumb/b/bc/BailliePortrait.jpeg/220px-BailliePortrait.jpeg
baillmatth000168	Matthew Baillie	Baillie, Matthew	http://viaf.org/47543063/	http://en.wikipedia.org/wiki/Matthew_Baillie	http://upload.wikimedia.org/wikipedia/commons/thumb/e/e9/Matthew_Baillie.jpg/240px-Matthew_Baillie.jpg
bailyfranc005737	Francis Baily	Baily, Francis	http://viaf.org/37072338/	http://en.wikipedia.org/wiki/Francis_Baily	http://upload.wikimedia.org/wikipedia/commons/thumb/3/3f/Francis_Baily_%28The_Royal_Astronomical_Society%29.jpg/150px-Francis_Baily_%28The_Royal_Astronomical_Society%29.jpg
bakerhenry004229	Henry Baker	Baker, Henry	http://viaf.org/20018411/	http://en.wikipedia.org/wiki/Henry_Baker_(naturalist)	http://upload.wikimedia.org/wikipedia/commons/0/04/HenryBaker16981774.jpg
balbisylvi000172	Silvio Saverio Balbis	Balbis, Silvio Saverio	http://viaf.org/174364983/		
baldwabrah024848	Abraham Baldwin	Baldwin, Abraham	http://viaf.org/8798487/	http://en.wikipedia.org/wiki/Abraham_Baldwin	http://upload.wikimedia.org/wikipedia/commons/thumb/7/79/Abraham_Baldwin.jpg/200px-Abraham_Baldwin.jpg
baldwhenry023734	Henry Baldwin	Baldwin, Henry	http://viaf.org/24455888/		
baldwsimeo024576	Simeon Baldwin	Baldwin, Simeon	http://viaf.org/13703266/	http://en.wikipedia.org/wiki/Simeon_Baldwin	
balfojames004656	James Balfour	Balfour, James	http://viaf.org/13374132/	http://en.wikipedia.org/wiki/James_Balfour_(philosopher)	
balgucharl004286	Charles Balguy	Balguy, Charles	http://viaf.org/93329273/	http://en.wikipedia.org/wiki/Charles_Balguy	http://upload.wikimedia.org/wikipedia/commons/thumb/b/b9/Derwent-Hall%2C-Derbyshire-q75-1711x1112_Charles_Balguy.jpg/220px-Derwent-Hall%2C-Derbyshire-q75-1711x1112_Charles_Balguy.jpg
ballejacqu023732	Jacques Ballexserd	Ballexserd, Jacques	http://viaf.org/30587327/		
ballicharl023731	Charles Louis Denis Ballière de Laisement	Ballière de Laisement, Charles Louis Denis	http://viaf.org/74080398/		
bancajeanh024294	Jean Henri Bancal Desissarts	Bancal Desissarts, Jean Henri	http://viaf.org/17611297/		
bangsedwar024924	Edward Bangs	Bangs, Edward	http://viaf.org/243512583/		
bannijohn0024590	John Bannister	Bannister, John	http://viaf.org/40544202/	http://en.wikipedia.org/wiki/John_Bannister_(actor)	
barbeedwar025353	Edward Barber	Barber, Edward	http://viaf.org/93581049/		
barbefranc025663	Cardinal Francesco Barberini	Barberini, Cardinal Francesco	http://viaf.org/49275800/	http://en.wikipedia.org/wiki/Francesco_Barberini_(1597–1679)	
barbejean0000185	Jean Barbeyrac	Barbeyrac, Jean	http://viaf.org/36929049/	http://en.wikipedia.org/wiki/Jean_Barbeyrac	
barbejohn0004936	John Barber	Barber, John	http://viaf.org/42638887/		
barber0000005537	Mrs Mary Barber	Barber, Mrs Mary	http://viaf.org/51543354/	http://en.wikipedia.org/wiki/Mary_Barber	
bardejeanp023728	Jean Paul Barde	Barde, Jean Paul	http://viaf.org/99433703/		
bardiisaac000191	Isaac Bardin	Bardin, Isaac	http://viaf.org/207040271/		
barerbertr023727	Bertrand Barère de Vieuzac	Barère de Vieuzac, Bertrand	http://viaf.org/2581204/	http://en.wikipedia.org/wiki/Bertrand_Barère	
baretgiuse000193	Giuseppe Marc'Antonio Baretti	Baretti, Giuseppe Marc'Antonio	http://viaf.org/41876672/	http://en.wikipedia.org/wiki/Giuseppe_Marc'Antonio_Baretti	http://upload.wikimedia.org/wikipedia/commons/thumb/6/69/Giuseppe_Baretti.jpg/200px-Giuseppe_Baretti.jpg
barinfranc000195	Sir Francis Baring, 1st baronet	Baring, Sir Francis, 1st baronet	http://viaf.org/56957273/		
barlojoel0000197	Joel Barlow	Barlow, Joel	http://viaf.org/61695314/	http://en.wikipedia.org/wiki/Joel_Barlow	http://upload.wikimedia.org/wikipedia/commons/thumb/3/31/Joel_Barlow_-_Project_Gutenberg_eText_13220.png/220px-Joel_Barlow_-_Project_Gutenberg_eText_13220.png
barlopeter025120	Peter Barlow	Barlow, Peter	http://viaf.org/303883/	http://en.wikipedia.org/wiki/Peter_Barlow_(mathematician)	http://upload.wikimedia.org/wikipedia/commons/thumb/3/35/Peter_Barlow%28math%29.jpg/250px-Peter_Barlow%28math%29.jpg
baronpaulh004601	Paul Henri Thiry d'Holbach, baron d'Holbach	Holbach, Paul Henri Thiry d', baron d'Holbach	http://viaf.org/95147318/	http://en.wikipedia.org/wiki/Baron_d'Holbach	http://upload.wikimedia.org/wikipedia/commons/thumb/b/bf/Paul_Heinrich_Dietrich_Baron_d%27Holbach_Roslin.jpg/220px-Paul_Heinrich_Dietrich_Baron_d%27Holbach_Roslin.jpg
barrejeanm024505	Jean Marie Barret	Barret, Jean Marie	http://viaf.org/66529773/		
barrejosep000201	Joseph Barrell	Barrell, Joseph	http://viaf.org/36871606/	http://en.wikipedia.org/wiki/Joseph_Barrell_(merchant)	http://upload.wikimedia.org/wikipedia/commons/thumb/e/e8/JosephBarrell_ca1767_byJSCopley_WorcesterArtMuseum.png/200px-JosephBarrell_ca1767_byJSCopley_WorcesterArtMuseum.png
barrenatha024655	Nathaniel Barrell	Barrell, Nathaniel	http://viaf.org/51124176/		
barrijacqu024494	Jacques Barrillot	Barrillot, Jacques	http://viaf.org/222441044/		
barromarie000203	Marie Jacques Barrois	Barrois, Marie Jacques	http://viaf.org/9903104/		
barryjames004116	James Barry	Barry, James	http://viaf.org/36926685/	http://en.wikipedia.org/wiki/James_Barry_(painter)	http://upload.wikimedia.org/wikipedia/commons/thumb/9/99/Selfportrait_James_Barry_1803.jpg/220px-Selfportrait_James_Barry_1803.jpg
barthantoi023722	Antoine Barthès de Marmorières	Barthès de Marmorières, Antoine	http://viaf.org/89070840/		
barthjeanj024178	Jean Jacques Barthélemy	Barthélemy, Jean Jacques	http://viaf.org/19710661/	http://en.wikipedia.org/wiki/Jean-Jacques_Barthélemy	
barthnicol023723	Nicolas Thomas Barthe	Barthe, Nicolas Thomas	http://viaf.org/74001996/		
baskejohn0000212	John Baskerville	Baskerville, John	http://viaf.org/73971148/	http://en.wikipedia.org/wiki/John_Baskerville	http://upload.wikimedia.org/wikipedia/commons/thumb/8/8b/John_Baskerville_%281706%E2%80%931775%29_by_James_Millar.jpeg/220px-John_Baskerville_%281706%E2%80%931775%29_by_James_Millar.jpeg
basnajacqu024075	Jacques Basnage	Basnage, Jacques	http://viaf.org/56765783/		
bassericha024901	Richard Bassett	Bassett, Richard	http://viaf.org/30963884/	http://en.wikipedia.org/wiki/Richard_Bassett	
bassilaura000214	Laura Bassi	Bassi, Laura	http://viaf.org/42647435/	http://en.wikipedia.org/wiki/Laura_Bassi	http://upload.wikimedia.org/wikipedia/commons/thumb/9/9b/Laura_bassi1.jpg/150px-Laura_bassi1.jpg
bastigiova023720	Giovanni Battista Bastiani	Bastiani, Giovanni Battista	http://viaf.org/80307449/		
bastijeanf000878	Jean François de Bastide	Bastide, Jean François de	http://viaf.org/71429857/		
bathuallen000216	Allen Bathurst, 1st Earl Bathurst	Bathurst, Allen, 1st Earl Bathurst	http://viaf.org/39327427/	http://en.wikipedia.org/wiki/Allen_Bathurst,_1st_Earl_Bathurst	
bathuhenry000217	Henry Bathurst, 2nd Earl Bathurst	Bathurst, Henry, 2nd Earl Bathurst	http://viaf.org/9456270/	http://en.wikipedia.org/wiki/Henry_Bathurst,_2nd_Earl_Bathurst	http://upload.wikimedia.org/wikipedia/commons/thumb/4/44/2ndEarlBathurst.jpg/200px-2ndEarlBathurst.jpg
bathuralph004539	Ralph Bathurst	Bathurst, Ralph	http://viaf.org/11462035/	http://en.wikipedia.org/wiki/Ralph_Bathurst	http://upload.wikimedia.org/wikipedia/commons/thumb/e/ec/Ralph_Bathurst.jpg/260px-Ralph_Bathurst.jpg
baudenicol000222	Nicolas Baudeau	Baudeau, Nicolas	http://viaf.org/103210397/		
baulaleona023719	Léonard Baulacre	Baulacre, Léonard	http://viaf.org/54934207/		
baxtericha025272	Richard Baxter	Baxter, Richard	http://viaf.org/54178741/	http://en.wikipedia.org/wiki/Richard_Baxter	http://upload.wikimedia.org/wikipedia/commons/thumb/4/44/Richard_Baxter_Colour.jpg/220px-Richard_Baxter_Colour.jpg
bayarjohn0024569	John Bayard	Bayard, John	http://viaf.org/33483726/	http://en.wikipedia.org/wiki/John_Bayard	http://upload.wikimedia.org/wikipedia/en/thumb/a/ad/Bayard_25795821_124492798380.jpg/220px-Bayard_25795821_124492798380.jpg
baylepierr000227	Pierre Bayle	Bayle, Pierre	http://viaf.org/61554695/	http://en.wikipedia.org/wiki/Pierre_Bayle	http://upload.wikimedia.org/wikipedia/commons/2/24/Pierre_Bayle.jpg
beachthoma005456	Thomas Beach	Beach, Thomas	http://viaf.org/234706667/		
beatterkur024658	Erkuries Beatty	Beatty, Erkuries	http://viaf.org/56472440/		
beattjames000229	James Beattie	Beattie, James	http://viaf.org/14766002/	http://en.wikipedia.org/wiki/James_Beattie_(writer)	http://upload.wikimedia.org/wikipedia/commons/thumb/d/d3/Dr_James_Beattie.jpg/220px-Dr_James_Beattie.jpg
beattreadi024657	Reading Beatty	Beatty, Reading	http://viaf.org/7252017/		
beaucdiana003641	Diana Beauclerk, duchess of St Albans	Beauclerk, Diana, duchess of St Albans	http://viaf.org/263498768/		
beauhalexa023714	Alexandre François Marie de Beauharnais, vicomte de Beauharnais	Beauharnais, Alexandre François Marie de, vicomte de Beauharnais	http://viaf.org/67307776/	http://en.wikipedia.org/wiki/Alexandre_de_Beauharnais	http://upload.wikimedia.org/wikipedia/commons/thumb/2/20/G%C3%A9n%C3%A9ral_ALEXANDRE_FRANCOIS_MARIE_DE_BEAUHARNAIS_%281760-1794%29.jpg/220px-G%C3%A9n%C3%A9ral_ALEXANDRE_FRANCOIS_MARIE_DE_BEAUHARNAIS_%281760-1794%29.jpg
beaumchris000880	Christophe de Beaumont, archevêque de Paris	Beaumont, Christophe de, archevêque de Paris	http://viaf.org/39373425/	http://en.wikipedia.org/wiki/Christophe_de_Beaumont	http://upload.wikimedia.org/wikipedia/commons/thumb/2/2f/Christophe_de_Beaumont_Colour.jpg/200px-Christophe_de_Beaumont_Colour.jpg
beausjeanj024314	comte Jean Jacques de Beausobre	Beausobre, comte Jean Jacques de	http://viaf.org/27319166/	http://en.wikipedia.org/wiki/Jean-Jacques_de_Beausobre	http://upload.wikimedia.org/wikipedia/commons/thumb/f/fe/Jean-Jacques_de_Beausobre_IMG_3155.JPG/220px-Jean-Jacques_de_Beausobre_IMG_3155.JPG
beauvgille000882	Gilles François de Beauvais	Beauvais, Gilles François de	http://viaf.org/100263243/	http://en.wikipedia.org/wiki/Gilles-François_de_Beauvais	
beauznicol000232	Nicolas Beauzée	Beauzée, Nicolas	http://viaf.org/54157180/	http://en.wikipedia.org/wiki/Nicolas_Beauzée	
bechejohan025680	Johann Joachim Becher	Becher, Johann Joachim	http://viaf.org/88054470/	http://en.wikipedia.org/wiki/J._J._Becher	http://upload.wikimedia.org/wikipedia/commons/thumb/d/df/Jjbecher.jpg/150px-Jjbecher.jpg
beckljohn0024622	John Beckley	Beckley, John	http://viaf.org/58021289/	http://en.wikipedia.org/wiki/John_J._Beckley	
becumarie0000139	Marie Jeanne Bécu, comtesse Du Barry	Bécu, Marie Jeanne, comtesse Du Barry	http://viaf.org/36927917/		
beechwilli005111	Sir William Beechey	Beechey, Sir William	http://viaf.org/74124605/	http://en.wikipedia.org/wiki/William_Beechey	http://upload.wikimedia.org/wikipedia/commons/thumb/0/0c/SirWilliamBeechey.jpg/220px-SirWilliamBeechey.jpg
beeckisaac004251	Isaac Beeckman	Beeckman, Isaac	http://viaf.org/64138539/	http://en.wikipedia.org/wiki/Isaac_Beeckman	
beekehenry000235	Henry Beeke	Beeke, Henry	http://viaf.org/241566287/		
beguiedme0000141	Edme Béguillet	Béguillet, Edme	http://viaf.org/39693205/		
behmmicha0025426	Michael Behm	Behm, Michael	http://viaf.org/249774959/		
beljeanj00000237	Jean Jacques Bel	Bel, Jean Jacques	http://viaf.org/61555974/		
belknjerem024624	Jeremy Belknap	Belknap, Jeremy	http://viaf.org/25401749/	http://en.wikipedia.org/wiki/Jeremy_Belknap	http://upload.wikimedia.org/wikipedia/commons/a/ac/Jeremy_Belknap.jpg
belliricha025329	Richard Bellingham	Bellingham, Richard	http://viaf.org/45845884/	http://en.wikipedia.org/wiki/Richard_Bellingham	
belljohn00000240	John Bell	Bell, John	http://viaf.org/51741707/	http://en.wikipedia.org/wiki/John_Bell_(publisher)	
bellopierr024255	Pierre François Bellot	Bellot, Pierre François	http://viaf.org/15603918/	http://en.wikipedia.org/wiki/Pierre_François_Bellot	
benedictxi000245	Benedict XIV	Benedict XIV	http://viaf.org/76327169/	http://en.wikipedia.org/wiki/Pope_Benedict_XIV	http://upload.wikimedia.org/wikipedia/commons/thumb/f/f9/Benoit_XIV.jpg/220px-Benoit_XIV.jpg
bennehenry004692	Henry Bennet, 1st earl of Arlington	Bennet, Henry, 1st earl of Arlington	http://viaf.org/53107667/	http://en.wikipedia.org/wiki/Henry_Bennet,_1st_Earl_of_Arlington	http://upload.wikimedia.org/wikipedia/commons/thumb/8/8e/Henry_Bennet.jpg/200px-Henry_Bennet.jpg
bennejacob025070	Jacob Bennelle	Bennelle, Jacob	http://viaf.org/79431536/		
